id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3021,Listing_3021,703,Host_221,Manhattan,Neighborhood_116,40.71154336399835,-73.9529787346218,Entire home/apt,175,1,32,2019-08-08 21:35:58.271654332,2.7505623031164923,6,70
3022,Listing_3022,820,Host_783,Brooklyn,Neighborhood_93,40.6205802266201,-73.92427375688622,Private room,112,7,23,2019-08-08 23:20:49.449889980,5.918209027434031,3,283
3023,Listing_3023,54,Host_596,Queens,Neighborhood_30,40.59645748103838,-73.93229365022732,Private room,72,3,29,2019-08-09 01:05:40.628125628,0.18370831573207735,2,31
3024,Listing_3024,728,Host_230,Manhattan,Neighborhood_121,40.71304623614198,-74.0143999574159,Entire home/apt,281,1,16,2019-08-09 02:50:31.806361272,4.179944668052164,4,168
3025,Listing_3025,42,Host_809,Manhattan,Neighborhood_5,40.7320865045024,-73.95640952671093,Entire home/apt,212,2,27,2019-08-09 04:35:22.984596920,2.226497713520519,2,85
3026,Listing_3026,349,Host_222,Brooklyn,Neighborhood_118,40.71053624873705,-73.89304535937151,Entire home/apt,107,30,22,2019-08-09 06:20:14.162832568,5.436585681670599,4,272
3027,Listing_3027,230,Host_943,Bronx,Neighborhood_6,40.8822697469124,-73.86831911679644,Private room,47,2,20,2019-08-09 08:05:05.341068216,5.471648626362444,5,9
3028,Listing_3028,742,Host_666,Queens,Neighborhood_106,40.56226910241801,-73.74095873412472,Entire home/apt,123,1,14,2019-08-09 09:49:56.519303864,2.3232764156357337,3,346
3029,Listing_3029,694,Host_54,Queens,Neighborhood_124,40.766577536800895,-73.72544519420379,Private room,50,2,20,2019-08-09 11:34:47.697539508,1.3287807916815857,3,16
3030,Listing_3030,436,Host_631,Queens,Neighborhood_190,40.6281324176698,-73.86775163098685,Private room,61,2,28,2019-08-09 13:19:38.875775156,2.5680206298049213,1,351
3031,Listing_3031,141,Host_710,Manhattan,Neighborhood_138,40.706314920190685,-73.96659907085304,Entire home/apt,425,3,27,2019-08-09 15:04:30.054010804,5.791837647686385,1,55
3032,Listing_3032,288,Host_935,Brooklyn,Neighborhood_70,40.72292300926753,-73.997581220564,Private room,124,7,24,2019-08-09 16:49:21.232246452,1.6883915347227207,5,233
3033,Listing_3033,851,Host_273,Queens,Neighborhood_138,40.60208150216308,-73.76822109794965,Entire home/apt,172,1,18,2019-08-09 18:34:12.410482096,5.887906789398196,4,138
3034,Listing_3034,849,Host_198,Manhattan,Neighborhood_106,40.77974199712888,-73.99775148666605,Entire home/apt,161,1,25,2019-08-09 20:19:03.588717744,4.916348986780962,1,300
3035,Listing_3035,322,Host_128,Manhattan,Neighborhood_44,40.73585788721069,-74.00490675016093,Private room,211,1,26,2019-08-09 22:03:54.766953392,1.6047139892171411,5,344
3036,Listing_3036,594,Host_604,Manhattan,Neighborhood_56,40.70919645673175,-73.9682156466751,Entire home/apt,285,30,25,2019-08-09 23:48:45.945189040,4.746416802497407,1,126
3037,Listing_3037,442,Host_9,Brooklyn,Neighborhood_132,40.62192918281177,-74.01738682652798,Entire home/apt,259,2,22,2019-08-10 01:33:37.123424688,0.2987966587927622,5,16
3038,Listing_3038,167,Host_987,Staten Island,Neighborhood_13,40.572312173734844,-74.16266467110489,Private room,22,7,20,2019-08-10 03:18:28.301660332,3.2883802593263565,3,191
3039,Listing_3039,923,Host_227,Manhattan,Neighborhood_122,40.76038953001448,-73.96548053470399,Entire home/apt,288,2,20,2019-08-10 05:03:19.479895980,2.144094835012722,3,121
3040,Listing_3040,846,Host_558,Brooklyn,Neighborhood_19,40.59920371442916,-73.85070222676462,Shared room,60,3,25,2019-08-10 06:48:10.658131628,2.561615990302248,8,54
3041,Listing_3041,566,Host_134,Manhattan,Neighborhood_198,40.7414300411831,-73.97480847137929,Shared room,107,1,29,2019-08-10 08:33:01.836367276,2.8371260284455455,4,206
3042,Listing_3042,463,Host_964,Staten Island,Neighborhood_90,40.57831257137434,-74.21924014674919,Entire home/apt,102,7,31,2019-08-10 10:17:53.014602920,3.016276561195584,2,260
3043,Listing_3043,456,Host_16,Manhattan,Neighborhood_190,40.71637058181384,-74.01223135538625,Entire home/apt,287,2,23,2019-08-10 12:02:44.192838568,3.9384736469339234,1,106
3044,Listing_3044,73,Host_215,Brooklyn,Neighborhood_9,40.69073283583105,-73.9953596336654,Private room,112,3,21,2019-08-10 13:47:35.371074216,4.180662166693578,4,119
3045,Listing_3045,725,Host_112,Queens,Neighborhood_46,40.62369679853127,-73.7480624046693,Entire home/apt,217,1,29,2019-08-10 15:32:26.549309864,5.854224219710976,4,332
3046,Listing_3046,683,Host_855,Queens,Neighborhood_56,40.682997135349694,-73.73406015393253,Entire home/apt,174,2,17,2019-08-10 17:17:17.727545512,,4,250
3047,Listing_3047,995,Host_157,Brooklyn,Neighborhood_74,40.583024207317685,-74.00129874785227,Private room,122,2,29,2019-08-10 19:02:08.905781156,4.126786654300807,1,325
3048,Listing_3048,948,Host_425,Manhattan,Neighborhood_40,40.7090007940446,-73.98021252845295,Entire home/apt,260,1,22,2019-08-10 20:47:00.084016804,2.35475330358428,5,41
3049,Listing_3049,270,Host_452,Brooklyn,Neighborhood_67,40.707456956687054,-73.98456435239613,Private room,96,2,33,2019-08-10 22:31:51.262252452,0.7068483869234721,5,211
3050,Listing_3050,219,Host_318,Manhattan,Neighborhood_113,40.73395700728052,-73.93939944427059,Entire home/apt,333,2,34,2019-08-11 00:16:42.440488100,0.35273051667400956,4,322
3051,Listing_3051,648,Host_360,Manhattan,Neighborhood_83,40.72366435478819,-73.93460792532902,Entire home/apt,392,1,23,2019-08-11 02:01:33.618723748,2.866108261950868,3,347
3052,Listing_3052,547,Host_376,Brooklyn,Neighborhood_62,40.66618673697958,-73.89813528628432,Entire home/apt,130,1,28,2019-08-11 03:46:24.796959392,4.009540275763566,3,130
3053,Listing_3053,658,Host_936,Manhattan,Neighborhood_174,40.7901038497734,-73.94106652338611,Private room,149,2,29,2019-08-11 05:31:15.975195040,3.9009591075504826,2,96
3054,Listing_3054,183,Host_958,Manhattan,Neighborhood_134,40.704681395723426,-73.9926671377784,Private room,105,1,21,2019-08-11 07:16:07.153430688,5.717168521050708,6,321
3055,Listing_3055,78,Host_920,Queens,Neighborhood_29,40.72979956085739,-73.91202688114433,Private room,48,2,26,2019-08-11 09:00:58.331666336,2.2945798394540393,1,284
3056,Listing_3056,308,Host_902,Staten Island,Neighborhood_19,40.55199595415548,-74.12071106625986,Entire home/apt,82,2,25,2019-08-11 10:45:49.509901980,3.766702879437615,7,107
3057,Listing_3057,765,Host_296,Queens,Neighborhood_114,40.78991405431794,-73.92969786119404,Entire home/apt,238,1,23,2019-08-11 12:30:40.688137628,5.32724293128147,4,131
3058,Listing_3058,328,Host_198,Manhattan,Neighborhood_108,40.7709567716398,-73.99926902599312,Entire home/apt,213,1,20,2019-08-11 14:15:31.866373276,2.4244665394679776,4,177
3059,Listing_3059,945,Host_570,Manhattan,Neighborhood_143,40.71359073822927,-73.99122004398559,Entire home/apt,188,3,32,2019-08-11 16:00:23.044608924,2.866458917104114,3,276
3060,Listing_3060,904,Host_398,Staten Island,Neighborhood_57,40.5512978707932,-74.07108710454295,Private room,58,1,22,2019-08-11 17:45:14.222844572,5.537837375465287,2,216
3061,Listing_3061,421,Host_590,Manhattan,Neighborhood_38,40.732765502992166,-73.99121476690372,Private room,84,2,21,2019-08-11 19:30:05.401080216,3.301451718180682,2,187
3062,Listing_3062,236,Host_242,Manhattan,Neighborhood_21,40.73264943276632,-73.95943322441994,Entire home/apt,280,2,32,2019-08-11 21:14:56.579315864,4.7976596295905525,2,11
3063,Listing_3063,834,Host_429,Brooklyn,Neighborhood_51,40.6023634653093,-74.04557216741156,Private room,39,30,34,2019-08-11 22:59:47.757551512,5.613743017336626,5,311
3064,Listing_3064,849,Host_879,Queens,Neighborhood_167,40.5968970161728,-73.93205743496814,Entire home/apt,153,1,24,2019-08-12 00:44:38.935787160,3.426348231336012,8,4
3065,Listing_3065,589,Host_611,Queens,Neighborhood_20,40.728299341699774,-73.85972874065821,Private room,70,3,31,2019-08-12 02:29:30.114022804,0.6551218139664337,2,282
3066,Listing_3066,886,Host_6,Manhattan,Neighborhood_2,40.70733783897438,-73.94685429555116,Entire home/apt,246,2,28,2019-08-12 04:14:21.292258452,4.930199722646332,4,102
3067,Listing_3067,462,Host_791,Manhattan,Neighborhood_32,40.789468117433266,-74.01592675175165,Entire home/apt,124,1,24,2019-08-12 05:59:12.470494100,4.906692992377822,5,176
3068,Listing_3068,937,Host_318,Staten Island,Neighborhood_111,40.53027294122966,-74.10207014516077,Entire home/apt,107,1,27,2019-08-12 07:44:03.648729748,0.6899111660610924,1,275
3069,Listing_3069,585,Host_212,Manhattan,Neighborhood_92,40.70620248753528,-73.94277297349976,Entire home/apt,149,2,23,2019-08-12 09:28:54.826965396,3.2887089096933657,5,127
3070,Listing_3070,539,Host_273,Queens,Neighborhood_132,40.621561385898175,-73.90911451211865,Private room,120,1,26,2019-08-12 11:13:46.005201040,2.9225138127139463,5,284
3071,Listing_3071,916,Host_84,Queens,Neighborhood_7,40.551322110239276,-73.76089093711197,Entire home/apt,171,1,31,2019-08-12 12:58:37.183436688,5.082977596238372,2,246
3072,Listing_3072,38,Host_624,Queens,Neighborhood_3,40.688843039264064,-73.84938322969653,Entire home/apt,121,7,18,2019-08-12 14:43:28.361672336,1.6477669947459892,2,210
3073,Listing_3073,766,Host_710,Manhattan,Neighborhood_25,40.791288174522265,-73.95979422302885,Private room,121,1,23,2019-08-12 16:28:19.539907984,,1,291
3074,Listing_3074,908,Host_360,Manhattan,Neighborhood_112,40.7437986021562,-73.96840663867621,Private room,127,2,24,2019-08-12 18:13:10.718143632,3.628746268434803,4,96
3075,Listing_3075,426,Host_381,Brooklyn,Neighborhood_9,40.71798412712284,-73.96463144222088,Private room,139,3,25,2019-08-12 19:58:01.896379276,3.10347115584611,4,135
3076,Listing_3076,598,Host_540,Bronx,Neighborhood_26,40.828143418302524,-73.82125707464573,Entire home/apt,141,3,30,2019-08-12 21:42:53.074614924,5.730205648161311,4,157
3077,Listing_3077,869,Host_141,Bronx,Neighborhood_64,40.844598153799275,-73.90399071626472,Private room,140,1,16,2019-08-12 23:27:44.252850572,5.7639439663967575,4,188
3078,Listing_3078,434,Host_925,Manhattan,Neighborhood_18,40.7469426751659,-73.9578173960253,Private room,80,3,19,2019-08-13 01:12:35.431086220,0.48943494470641724,2,251
3079,Listing_3079,359,Host_510,Manhattan,Neighborhood_91,40.71652378902104,-73.98267810613156,Entire home/apt,222,2,22,2019-08-13 02:57:26.609321864,1.7870819537690135,4,353
3080,Listing_3080,31,Host_173,Bronx,Neighborhood_2,40.89221821074942,-73.8598139239951,Entire home/apt,186,1,33,2019-08-13 04:42:17.787557512,0.04520889426942465,3,350
3081,Listing_3081,205,Host_20,Queens,Neighborhood_1,40.60271801252844,-73.753000867914,Entire home/apt,123,1,19,2019-08-13 06:27:08.965793160,2.507162091028099,2,173
3082,Listing_3082,705,Host_954,Bronx,Neighborhood_48,40.80094774902919,-73.84076865193163,Entire home/apt,227,1,26,2019-08-13 08:12:00.144028808,3.9728343172876164,2,273
3083,Listing_3083,742,Host_977,Manhattan,Neighborhood_191,40.77069009016757,-73.95297243762533,Entire home/apt,172,1,19,2019-08-13 09:56:51.322264456,2.8277086865151895,2,310
3084,Listing_3084,181,Host_629,Brooklyn,Neighborhood_107,40.68916872330393,-73.96808825341664,Entire home/apt,899,1,31,2019-08-13 11:41:42.500500100,0.4030912413608603,3,109
3085,Listing_3085,757,Host_503,Queens,Neighborhood_164,40.6496060565904,-73.80472469951164,Private room,124,1,28,2019-08-13 13:26:33.678735748,1.1757374250015775,1,80
3086,Listing_3086,40,Host_566,Queens,Neighborhood_191,40.78628444794363,-73.90984762664284,Private room,169,2,25,2019-08-13 15:11:24.856971396,1.0397480898026787,4,105
3087,Listing_3087,841,Host_227,Brooklyn,Neighborhood_75,40.673954766182135,-74.02375500964453,Private room,64,3,29,2019-08-13 16:56:16.035207044,3.0667697385535417,4,30
3088,Listing_3088,423,Host_109,Manhattan,Neighborhood_26,40.78823476118397,-73.94543037323815,Private room,100,2,22,2019-08-13 18:41:07.213442688,4.066080094457356,7,63
3089,Listing_3089,906,Host_743,Brooklyn,Neighborhood_6,40.719943406321306,-73.88385068905589,Entire home/apt,119,2,24,2019-08-13 20:25:58.391678336,1.8979525389037104,5,275
3090,Listing_3090,157,Host_320,Manhattan,Neighborhood_26,40.749931514808125,-73.95683139809911,Private room,343,7,17,2019-08-13 22:10:49.569913984,0.7827603860618133,2,284
3091,Listing_3091,168,Host_308,Brooklyn,Neighborhood_43,40.62964641041562,-73.95758307907502,Private room,218,7,27,2019-08-13 23:55:40.748149632,4.7915858884354146,6,230
3092,Listing_3092,670,Host_741,Staten Island,Neighborhood_122,40.51171821461846,-74.18495677475043,Entire home/apt,163,7,27,2019-08-14 01:40:31.926385280,5.150171020895559,8,182
3093,Listing_3093,642,Host_811,Brooklyn,Neighborhood_129,40.72445961691445,-73.93885542617501,Private room,108,1,29,2019-08-14 03:25:23.104620924,1.6589292806685043,5,72
3094,Listing_3094,82,Host_87,Bronx,Neighborhood_9,40.86886089273525,-73.89842739846485,Shared room,43,1,30,2019-08-14 05:10:14.282856572,2.524486214167246,0,32
3095,Listing_3095,668,Host_786,Manhattan,Neighborhood_27,40.72846856857995,-73.95984729874431,Private room,125,2,30,2019-08-14 06:55:05.461092220,0.4915866157587925,1,145
3096,Listing_3096,687,Host_228,Queens,Neighborhood_71,40.62068063420131,-73.94703981273024,Private room,86,1,29,2019-08-14 08:39:56.639327868,1.3661835791637593,5,180
3097,Listing_3097,800,Host_852,Staten Island,Neighborhood_117,40.5094657837288,-74.2442944854544,Entire home/apt,73,1,24,2019-08-14 10:24:47.817563516,4.602002268301105,2,306
3098,Listing_3098,600,Host_310,Manhattan,Neighborhood_118,40.725175879878876,-74.00397856475006,Entire home/apt,322,1,28,2019-08-14 12:09:38.995799160,2.1911873376452498,1,265
3099,Listing_3099,102,Host_828,Manhattan,Neighborhood_3,40.78046957850398,-74.00435386019592,Entire home/apt,169,30,13,2019-08-14 13:54:30.174034808,3.6281535924105137,2,320
3100,Listing_3100,760,Host_379,Brooklyn,Neighborhood_189,40.65393187693161,-73.91239257328937,Private room,154,1,23,2019-08-14 15:39:21.352270456,5.677106882299703,4,27
3101,Listing_3101,718,Host_583,Manhattan,Neighborhood_130,40.79248216019312,-73.9994327367064,Private room,234,2,26,2019-08-14 17:24:12.530506104,4.341827074926567,3,352
3102,Listing_3102,89,Host_740,Queens,Neighborhood_124,40.66836699316015,-73.73016193698118,Shared room,93,1,30,2019-08-14 19:09:03.708741748,2.72071310768252,1,362
3103,Listing_3103,345,Host_385,Bronx,Neighborhood_74,40.823784351438476,-73.89765921975251,Entire home/apt,135,3,25,2019-08-14 20:53:54.886977396,2.2012818621946426,5,60
3104,Listing_3104,800,Host_113,Brooklyn,Neighborhood_81,40.64882034730374,-73.92728038624611,Entire home/apt,89,2,35,2019-08-14 22:38:46.065213044,1.1431620897657935,7,219
3105,Listing_3105,923,Host_293,Manhattan,Neighborhood_159,40.76135593048115,-73.93488354202096,Private room,107,1,22,2019-08-15 00:23:37.243448692,4.536840437883457,5,187
3106,Listing_3106,310,Host_305,Brooklyn,Neighborhood_65,40.68121125911571,-73.89341917128309,Private room,65,30,30,2019-08-15 02:08:28.421684340,0.6745513149572451,2,86
3107,Listing_3107,608,Host_291,Queens,Neighborhood_122,40.65810961323268,-73.75014546453497,Entire home/apt,69,3,23,2019-08-15 03:53:19.599919984,0.36836214227304276,0,153
3108,Listing_3108,440,Host_105,Manhattan,Neighborhood_146,40.74562996417906,-73.94379471320892,Entire home/apt,162,3,23,2019-08-15 05:38:10.778155632,0.6289720515843582,2,42
3109,Listing_3109,159,Host_963,Brooklyn,Neighborhood_134,40.71059967164281,-74.04537074979459,Private room,67,30,23,2019-08-15 07:23:01.956391280,1.4574323211883737,3,32
3110,Listing_3110,114,Host_291,Queens,Neighborhood_102,40.622106106247315,-73.9119793963315,Private room,70,2,18,,3.762740489220306,1,275
3111,Listing_3111,536,Host_477,Queens,Neighborhood_42,40.777127866677354,-73.7071945353193,Entire home/apt,130,3,19,2019-08-15 10:52:44.312862572,5.1679808000270215,5,15
3112,Listing_3112,163,Host_521,Manhattan,Neighborhood_111,40.749709824367734,-73.99891128027568,Entire home/apt,276,1,35,2019-08-15 12:37:35.491098220,,7,338
3113,Listing_3113,286,Host_677,Queens,Neighborhood_196,40.72423425998172,-73.94948411068802,Shared room,37,2,32,2019-08-15 14:22:26.669333868,4.388904886860196,3,159
3114,Listing_3114,865,Host_60,Manhattan,Neighborhood_104,40.705136107303275,-73.96526713518551,Private room,115,1,23,2019-08-15 16:07:17.847569516,0.875862574083722,1,117
3115,Listing_3115,55,Host_312,Manhattan,Neighborhood_4,40.73718805045886,-73.94746496001574,Entire home/apt,391,1,26,2019-08-15 17:52:09.025805164,1.6662285487769408,1,10
3116,Listing_3116,576,Host_106,Bronx,Neighborhood_99,40.85937119640446,-73.9120708428984,Entire home/apt,168,2,28,2019-08-15 19:37:00.204040808,0.7919204656402206,5,107
3117,Listing_3117,33,Host_623,Queens,Neighborhood_132,40.66675417165703,-73.92191760237964,Private room,75,1,37,2019-08-15 21:21:51.382276456,0.6933106890827039,2,103
3118,Listing_3118,558,Host_89,Manhattan,Neighborhood_65,40.786770894778286,-73.99442653195989,Entire home/apt,176,2,19,2019-08-15 23:06:42.560512104,3.4063958912482963,3,317
3119,Listing_3119,731,Host_268,Manhattan,Neighborhood_41,40.7598045822467,-74.00270714361731,Entire home/apt,293,2,32,2019-08-16 00:51:33.738747752,5.440338341441109,5,110
3120,Listing_3120,993,Host_742,Manhattan,Neighborhood_171,40.72207035205509,-74.0157386435728,Private room,232,2,24,2019-08-16 02:36:24.916983400,4.105958168011833,4,153
3121,Listing_3121,801,Host_839,Manhattan,Neighborhood_183,40.78331453038624,-73.98702465999567,Entire home/apt,168,1,19,2019-08-16 04:21:16.095219044,4.8039011835622,3,118
3122,Listing_3122,196,Host_583,Manhattan,Neighborhood_147,40.77546217827656,-73.98045019468341,Private room,92,1,25,2019-08-16 06:06:07.273454692,3.048580568142448,2,0
3123,Listing_3123,765,Host_119,Manhattan,Neighborhood_149,40.76218240863058,-73.94644351645702,Entire home/apt,280,2,32,2019-08-16 07:50:58.451690340,2.851926627922735,2,229
3124,Listing_3124,448,Host_900,Brooklyn,Neighborhood_186,40.67773788534017,-73.96521009854517,Private room,85,2,21,2019-08-16 09:35:49.629925988,5.624907397125968,2,267
3125,Listing_3125,798,Host_445,Queens,Neighborhood_158,40.73189086930369,-73.87489015923626,Entire home/apt,133,1,21,2019-08-16 11:20:40.808161632,4.3317878283933435,0,312
3126,Listing_3126,748,Host_429,Queens,Neighborhood_116,40.75507324802255,-73.76006415995414,Entire home/apt,120,2,26,2019-08-16 13:05:31.986397280,2.7560466636535987,2,72
3127,Listing_3127,591,Host_351,Queens,Neighborhood_135,40.61415081083395,-73.75385510335336,Entire home/apt,97,3,23,2019-08-16 14:50:23.164632928,1.99549467906939,3,305
3128,Listing_3128,925,Host_946,Manhattan,Neighborhood_197,40.79377374698954,-73.94987764688823,Private room,209,1,40,2019-08-16 16:35:14.342868576,0.5587649587072396,8,327
3129,Listing_3129,958,Host_306,Staten Island,Neighborhood_64,40.57886218711429,-74.21096250969542,Private room,34,2,27,2019-08-16 18:20:05.521104224,4.925897466317212,4,94
3130,Listing_3130,92,Host_615,Bronx,Neighborhood_2,40.895041484612584,-73.864216616482,Entire home/apt,132,1,28,2019-08-16 20:04:56.699339868,1.0159421573959855,2,211
3131,Listing_3131,608,Host_202,Bronx,Neighborhood_115,40.897139422675984,-73.87333597142191,Private room,59,7,21,2019-08-16 21:49:47.877575516,3.090094975862819,4,146
